PSZ2 G057.92+27.64	 57.9210909	 27.6437242
PSZ2 G057.92-07.40	 57.9269505	 -7.4011750
PSZ2 G058.29+18.55	 58.2969213	 18.5507161
PSZ2 G058.31+41.96	 58.3133792	 41.9689485
PSZ2 G058.42-33.50	 58.4210991	-33.5004322
PSZ2 G058.81-49.68	 58.8157971	-49.6855140
PSZ2 G059.18+32.91	 59.1813042	 32.9130264
PSZ2 G059.29+44.49	 59.2906137	 44.4958494
PSZ2 G059.47+33.06	 59.4779157	 33.0685667
PSZ2 G059.52+16.23	 59.5259182	 16.2338272
PSZ2 G059.72-46.21	 59.7206478	-46.2108609
PSZ2 G059.76+14.59	 59.7679866	 14.5972781
PSZ2 G059.81-39.09	 59.8181957	-39.0962307
PSZ2 G060.00-18.68	 60.0038694	-18.6829047
PSZ2 G060.10+15.59	 60.1039779	 15.5908085
PSZ2 G060.13+11.44	 60.1314129	 11.4401735
PSZ2 G060.16+64.50	 60.1662320	 64.5003076
PSZ2 G060.55+27.00	 60.5523135	 27.0036554
PSZ2 G061.47-14.69	 61.4742912	-14.6900683
PSZ2 G061.75+88.11	 61.7558316	 88.1182936
PSZ2 G062.44-46.43	 62.4428552	-46.4303327
PSZ2 G062.46-21.35	 62.4623094	-21.3540481
PSZ2 G062.94+43.69	 62.9466477	 43.6960098
PSZ2 G063.38+53.44	 63.3836910	 53.4469996
PSZ2 G063.80+11.42	 63.8078868	 11.4211734
PSZ2 G063.91-16.75	 63.9124296	-16.7518474
PSZ2 G064.11-53.72	 64.1165567	-53.7223295
PSZ2 G064.98+16.71	 64.9836902	 16.7160522
PSZ2 G065.28+44.53	 65.2864110	 44.5337598
PSZ2 G065.32-64.84	 65.3233478	-64.8421242
PSZ2 G065.35-08.01	 65.3520230	 -8.0163360
PSZ2 G065.45+78.10	 65.4512576	 78.1082001
PSZ2 G065.79+41.80	 65.7915036	 41.8053926
PSZ2 G065.81-83.77	 65.8120569	-83.7700217
PSZ2 G065.89+31.59	 65.8919619	 31.5966165
PSZ2 G066.01-23.30	 66.0103906	-23.3021832
PSZ2 G066.19+12.86	 66.1960146	 12.8641465
PSZ2 G066.26+20.82	 66.2653137	 20.8242061
PSZ2 G066.34+26.14	 66.3414842	 26.1479342
PSZ2 G066.41+27.03	 66.4102776	 27.0375677
PSZ2 G066.59-58.51	 66.5947610	-58.5199773
PSZ2 G066.68+68.44	 66.6834986	 68.4490074
PSZ2 G066.76-08.42	 66.7646201	 -8.4290118
PSZ2 G066.85+22.48	 66.8580580	 22.4877260
PSZ2 G067.17+67.46	 67.1791543	 67.4632875
PSZ2 G067.21-20.49	 67.2163014	-20.4920727
PSZ2 G067.36+10.74	 67.3653635	 10.7495609
PSZ2 G067.52+34.75	 67.5258567	 34.7588830
PSZ2 G067.72-24.13	 67.7222067	-24.1320922
PSZ2 G067.89-32.29	 67.8939518	-32.2966135
PSZ2 G068.22+15.18	 68.2276833	 15.1874027
PSZ2 G068.36+81.81	 68.3679891	 81.8120480
PSZ2 G068.49-39.12	 68.4955649	-39.1289784
PSZ2 G068.61-46.60	 68.6133764	-46.6061031
PSZ2 G069.35-15.58	 69.3586669	-15.5895903
PSZ2 G069.39+68.05	 69.3906940	 68.0503867
PSZ2 G069.47-29.06	 69.4798880	-29.0661341
PSZ2 G069.66-79.26	 69.6696371	-79.2622303
PSZ2 G069.92-18.90	 69.9217334	-18.9037069
PSZ2 G070.08-31.79	 70.0892384	-31.7903740
PSZ2 G070.89+49.26	 70.8991421	 49.2638173
PSZ2 G071.21+28.86	 71.2157187	 28.8645818
PSZ2 G071.39+59.54	 71.3901344	 59.5492238
PSZ2 G071.63+29.78	 71.6310625	 29.7844922
PSZ2 G071.67-42.76	 71.6743864	-42.7605179
PSZ2 G071.82-56.55	 71.8250809	-56.5555056
PSZ2 G072.40-78.45	 72.4021452	-78.4592739
PSZ2 G072.59-43.25	 72.5996994	-43.2594359
PSZ2 G072.62+41.46	 72.6266714	 41.4661824
PSZ2 G072.79-18.73	 72.7911933	-18.7338382
PSZ2 G072.80-41.12	 72.8019521	-41.1272189
PSZ2 G072.96-12.26	 72.9683954	-12.2663736
PSZ2 G073.31+67.52	 73.3158276	 67.5260461
PSZ2 G073.38-80.01	 73.3890098	-80.0111675
PSZ2 G073.64+36.50	 73.6404631	 36.5010929
PSZ2 G073.82-54.92	 73.8271118	-54.9215741
PSZ2 G073.97-27.82	 73.9782227	-27.8253487
PSZ2 G074.08-54.68	 74.0892250	-54.6882782
PSZ2 G074.37+71.11	 74.3763682	 71.1155703
PSZ2 G074.75-24.59	 74.7590637	-24.5990176
PSZ2 G075.08+19.83	 75.0888936	 19.8364241
PSZ2 G075.11-58.83	 75.1128607	-58.8394662
PSZ2 G075.30+37.21	 75.3037686	 37.2128100
PSZ2 G075.71+13.51	 75.7142316	 13.5198310
PSZ2 G075.85+15.53	 75.8559648	 15.5343202
PSZ2 G076.18-47.30	 76.1811569	-47.3008179
PSZ2 G076.44+23.53	 76.4404241	 23.5391585
PSZ2 G076.51+21.73	 76.5127364	 21.7389883
PSZ2 G076.55+60.29	 76.5568663	 60.2918151
PSZ2 G076.81-32.57	 76.8163167	-32.5764053
PSZ2 G077.20-65.45	 77.2035225	-65.4591744
PSZ2 G077.67+30.59	 77.6713547	 30.5908658
PSZ2 G077.70+26.70	 77.7021475	 26.7074294
PSZ2 G077.90-26.63	 77.9023215	-26.6302603
PSZ2 G078.10-83.83	 78.1077229	-83.8347155
PSZ2 G078.36-47.22	 78.3660094	-47.2256180
PSZ2 G078.67+20.06	 78.6771061	 20.0687735
PSZ2 G079.35+28.35	 79.3522607	 28.3589098
PSZ2 G079.36+38.06	 79.3624523	 38.0639620
PSZ2 G079.88+14.97	 79.8834678	 14.9754263
PSZ2 G080.16+57.65	 80.1649263	 57.6598534
PSZ2 G080.37+14.64	 80.3795969	 14.6452902
