PSZ2 G197.13+33.46
PSZ2 G277.93+12.34
PSZ2 G149.75+34.68
PSZ2 G092.71+73.46
PSZ2 G117.98-55.88
PSZ2 G187.74+20.66
PSZ2 G265.21-24.83
PSZ2 G181.71-68.65
PSZ2 G265.35+08.06
PSZ2 G205.48+18.70
PSZ2 G180.74-85.21
PSZ2 G176.25-52.57
PSZ2 G164.18-38.88
PSZ2 G212.25-53.20
PSZ2 G230.28-28.57
PSZ2 G262.95+45.74
PSZ2 G239.93-39.97
PSZ2 G270.45-14.50
PSZ2 G308.85-50.61
PSZ2 G130.25-26.50
PSZ2 G219.89-34.39
PSZ2 G116.24-72.94
PSZ2 G250.73+22.85
PSZ2 G232.84+38.13
PSZ2 G282.28+49.94
PSZ2 G244.37-32.15
PSZ2 G150.56+46.67
PSZ2 G291.34-55.31
PSZ2 G138.97+40.56
PSZ2 G287.72+26.46
PSZ2 G218.59+71.31
PSZ2 G306.23+11.92
PSZ2 G189.23+20.55
PSZ2 G203.22+66.40
PSZ2 G263.19-25.19
PSZ2 G253.13+57.49
PSZ2 G259.98-18.44
PSZ2 G252.23-50.62
PSZ2 G144.84-35.16
PSZ2 G157.82+21.28
PSZ2 G250.43-09.02
PSZ2 G202.50+19.17
PSZ2 G177.03+32.64
PSZ2 G198.46+46.01
PSZ2 G308.64+60.26
PSZ2 G293.35-10.50
PSZ2 G294.37-14.33
PSZ2 G165.76+31.15
PSZ2 G286.66-23.93
PSZ2 G227.30+09.00
PSZ2 G276.46-21.52
PSZ2 G169.62+33.84
PSZ2 G233.46+25.46
PSZ2 G161.39+26.27
PSZ2 G126.57+51.61
PSZ2 G318.62+58.55
PSZ2 G123.84+25.75
PSZ2 G171.98-40.66
PSZ2 G304.95-18.60
PSZ2 G105.55+77.21
PSZ2 G250.59-25.03
PSZ2 G305.59-54.80
PSZ2 G203.18+20.84
PSZ2 G206.22+24.89
PSZ2 G265.10-59.50
PSZ2 G065.45+78.10
PSZ2 G254.52+08.27
PSZ2 G288.06-46.73
PSZ2 G195.60+44.06
PSZ2 G126.20-33.17
PSZ2 G243.02+42.87
PSZ2 G124.11+25.02
PSZ2 G285.18+16.11
PSZ2 G224.40-76.54
PSZ2 G172.63+35.15
PSZ2 G140.90-52.52
PSZ2 G008.94-81.22
PSZ2 G266.84-14.42
PSZ2 G270.37+69.42
PSZ2 G228.62+68.44
PSZ2 G227.21+54.79
PSZ2 G276.14-07.68
PSZ2 G303.00+20.86
PSZ2 G183.32-31.51
PSZ2 G209.54-36.50
PSZ2 G164.29+08.94
PSZ2 G304.44+32.48
PSZ2 G126.07-49.55
PSZ2 G165.46+66.15
PSZ2 G115.34-54.89
PSZ2 G200.63-64.71
PSZ2 G065.81-83.77
PSZ2 G167.66-65.59
PSZ2 G294.89-37.19
PSZ2 G150.24+48.72
PSZ2 G249.87-21.65
PSZ2 G273.59+63.27
PSZ2 G261.88+62.85
PSZ2 G255.32-56.27
PSZ2 G123.00-35.52
PSZ2 G287.56-28.32
PSZ2 G252.95+18.94
PSZ2 G082.88-75.10
PSZ2 G122.81+24.74
PSZ2 G292.22-43.33
PSZ2 G231.56+60.03
PSZ2 G294.28-19.03
PSZ2 G143.26+65.24
PSZ2 G287.05-23.21
PSZ2 G305.55-42.77
PSZ2 G163.69+53.52
PSZ2 G241.98+14.87
PSZ2 G253.44-10.93
PSZ2 G181.88-30.77
PSZ2 G247.69-25.06
PSZ2 G228.50+34.95
PSZ2 G148.60-48.61
PSZ2 G179.33-22.22
PSZ2 G116.79-09.85
PSZ2 G297.31-34.68
PSZ2 G203.71+50.82
PSZ2 G303.03-68.49
PSZ2 G306.02+34.47
PSZ2 G264.52-17.77
PSZ2 G287.96-32.99
PSZ2 G237.41-21.34
PSZ2 G275.45-28.87
PSZ2 G293.12-70.85
PSZ2 G250.47-33.97
PSZ2 G209.79+10.23
PSZ2 G107.67-39.78
PSZ2 G210.64+17.09
PSZ2 G297.64-11.94
PSZ2 G127.35-10.69
PSZ2 G056.62+88.42
PSZ2 G295.61-17.50
PSZ2 G149.22+54.18
PSZ2 G109.22-44.01
PSZ2 G249.91-39.86
PSZ2 G120.76+44.14
PSZ2 G238.34+05.94
PSZ2 G269.36-47.20
PSZ2 G227.59+22.98
PSZ2 G098.38+77.22
PSZ2 G287.22+18.13
PSZ2 G228.29+55.08
PSZ2 G240.61-60.40
PSZ2 G280.39-10.48
PSZ2 G262.23+34.48
PSZ2 G244.12+26.12
PSZ2 G156.26+59.64
PSZ2 G228.35-66.31
PSZ2 G257.51+57.54
PSZ2 G272.85+48.79
PSZ2 G146.88+17.13
PSZ2 G126.61-37.63
PSZ2 G230.28-24.42
PSZ2 G307.23+16.35
PSZ2 G251.13-78.15
PSZ2 G225.56-27.27
PSZ2 G315.71-83.81
PSZ2 G126.72-72.82
PSZ2 G083.86+85.09
PSZ2 G226.12-19.51
PSZ2 G255.07+54.84
PSZ2 G321.30+50.63
PSZ2 G209.17-80.38
PSZ2 G155.10-49.97
PSZ2 G229.37+49.70
PSZ2 G174.40-57.33
PSZ2 G306.22-53.56
PSZ2 G145.65+59.30
PSZ2 G286.39+64.06
PSZ2 G228.30-49.02
PSZ2 G198.80-57.57
PSZ2 G212.50-61.38
PSZ2 G170.98+39.45
PSZ2 G233.41-17.13
PSZ2 G113.29-29.69
PSZ2 G256.53-65.70
PSZ2 G185.50-33.94
PSZ2 G264.40+19.49
PSZ2 G242.41-37.40
PSZ2 G162.33+25.03
PSZ2 G281.26-46.90
PSZ2 G241.79+50.30
PSZ2 G285.52-62.23
PSZ2 G215.19-49.65
PSZ2 G191.57+58.88
PSZ2 G231.05-17.32
PSZ2 G286.68+23.18
PSZ2 G185.08+34.02
PSZ2 G283.91+73.87
PSZ2 G292.84-16.57
PSZ2 G247.99-26.37
PSZ2 G176.27-35.04
PSZ2 G263.03-56.19
PSZ2 G230.76+65.41
PSZ2 G270.88+37.23
PSZ2 G284.41+52.45
PSZ2 G297.97-67.74
PSZ2 G247.56-56.06
PSZ2 G220.74-58.91
PSZ2 G278.91-15.76
PSZ2 G246.86-12.29
PSZ2 G289.13+72.19
PSZ2 G215.51+06.58
PSZ2 G270.78+36.83
PSZ2 G125.25+33.33
PSZ2 G151.62+54.78
PSZ2 G123.72+34.68
PSZ2 G240.30-50.34
PSZ2 G225.84+41.84
PSZ2 G161.94-48.17
PSZ2 G224.53-30.27
PSZ2 G240.71-74.03
PSZ2 G278.92+31.06
PSZ2 G164.65+46.37
PSZ2 G308.44+24.24
PSZ2 G121.77+51.75
PSZ2 G232.45-17.44
PSZ2 G301.11+60.05
PSZ2 G170.22+09.74
PSZ2 G223.16-68.81
PSZ2 G220.83+42.20
PSZ2 G157.07-33.63
PSZ2 G282.12+54.04
PSZ2 G089.39+69.36
PSZ2 G352.28-77.66
PSZ2 G192.18+56.12
PSZ2 G311.98+30.71
PSZ2 G143.70-08.59
PSZ2 G233.05+23.67
PSZ2 G296.88-17.07
PSZ2 G262.27-35.38
PSZ2 G019.48-80.97
PSZ2 G104.98-54.79
PSZ2 G210.01+50.85
PSZ2 G233.68+36.14
PSZ2 G239.97+03.74
PSZ2 G159.40-40.67
PSZ2 G189.53-25.10
PSZ2 G152.47+42.11
PSZ2 G282.96+14.23
PSZ2 G131.06+29.98
PSZ2 G211.31-60.28
